id,name,male_18_to_24,cfb_players,cbb_players,pred_cfb,pred_cbb,resid_cfb,resid_cbb,percent_cfb,percent_cbb
39063,"Hancock, Ohio",3506,2,2,5.847099047,0.941140225,-3.847099047,1.058859775,-0.00109729,0.000302014
38017,"Cass, North Dakota",12919,6,1,20.15654363,4.152616289,-14.15654363,-3.152616289,-0.001095793,-0.000244029
36105,"Sullivan, New York",3490,2,1,5.822776184,0.935681433,-3.822776184,0.064318567,-0.001095351,1.84294E-05
18021,"Clay, Indiana",1134,1,0,2.241234547,0.131874187,-1.241234547,-0.131874187,-0.001094563,-0.000116291
20005,"Atchison, Kansas",1129,1,0,2.233633652,0.130168314,-1.233633652,-0.130168314,-0.001092678,-0.000115295
48313,"Madison, Texas",1129,1,0,2.233633652,0.130168314,-1.233633652,-0.130168314,-0.001092678,-0.000115295
37189,"Watauga, North Carolina",8130,4,0,12.87640657,2.518731357,-8.876406573,-2.518731357,-0.001091809,-0.000309807
17183,"Vermilion, Illinois",3440,2,0,5.746767236,0.918622705,-3.746767236,-0.918622705,-0.001089177,-0.000267041
28039,"George, Mississippi",1119,1,0,2.218431862,0.126756568,-1.218431862,-0.126756568,-0.001088858,-0.000113277
38035,"Grand Forks, North Dakota",8064,4,0,12.77607476,2.496213836,-8.776074761,-2.496213836,-0.001088303,-0.00030955
42085,"Mercer, Pennsylvania",5733,3,0,9.232537598,1.700935954,-6.232537598,-1.700935954,-0.001087134,-0.000296692
47077,"Henderson, Tennessee",1114,1,0,2.210830967,0.125050696,-1.210830967,-0.125050696,-0.001086922,-0.000112254
16031,"Cassia, Idaho",1106,1,0,2.198669536,0.122321299,-1.198669536,-0.122321299,-0.001083788,-0.000110598
40049,"Garvin, Oklahoma",1106,1,0,2.198669536,0.122321299,-1.198669536,-0.122321299,-0.001083788,-0.000110598
37079,"Greene, North Carolina",1102,1,1,2.19258882,0.120956601,-1.19258882,0.879043399,-0.001082204,0.00079768
17165,"Saline, Illinois",1101,1,1,2.191068641,0.120615426,-1.191068641,0.879384574,-0.001081806,0.000798714
45073,"Oconee, South Carolina",3363,2,0,5.629713456,0.892352264,-3.629713456,-0.892352264,-0.001079308,-0.000265344
26101,"Manistee, Michigan",1094,1,0,2.180427388,0.118227204,-1.180427388,-0.118227204,-0.001079001,-0.000108069
17083,"Jersey, Illinois",1093,1,0,2.178907209,0.11788603,-1.178907209,-0.11788603,-0.001078598,-0.000107855
42027,"Centre, Pennsylvania",25768,12,3,39.68932313,8.536368115,-27.68932313,-5.536368115,-0.001074562,-0.000214854
55009,"Brown, Wisconsin",12299,6,6,19.21403267,3.941088066,-13.21403267,2.058911934,-0.001074399,0.000167405
28101,"Newton, Mississippi",1082,1,0,2.16218524,0.11413311,-1.16218524,-0.11413311,-0.001074108,-0.000105483
16051,"Jefferson, Idaho",1079,1,0,2.157624704,0.113109586,-1.157624704,-0.113109586,-0.001072868,-0.000104828
21173,"Montgomery, Kentucky",1075,1,1,2.151543988,0.111744888,-1.151543988,0.888255112,-0.001071204,0.000826284
39141,"Ross, Ohio",3294,2,1,5.524821107,0.86881122,-3.524821107,0.13118878,-0.001070073,3.98266E-05
39101,"Marion, Ohio",3289,2,0,5.517220212,0.867105347,-3.517220212,-0.867105347,-0.001069389,-0.000263638
55073,"Marathon, Wisconsin",5507,3,0,8.888977153,1.623830505,-5.888977153,-1.623830505,-0.001069362,-0.000294867
22007,"Assumption, Louisiana",1070,1,0,2.143943093,0.110039015,-1.143943093,-0.110039015,-0.001069106,-0.00010284
54081,"Raleigh, West Virginia",3269,2,1,5.486816633,0.860281856,-3.486816633,0.139718144,-0.001066631,4.27403E-05
13147,"Hart, Georgia",1058,1,0,2.125700945,0.105944921,-1.125700945,-0.105944921,-0.00106399,-0.000100137
51099,"King George, Virginia",1058,1,0,2.125700945,0.105944921,-1.125700945,-0.105944921,-0.00106399,-0.000100137
29221,"Washington, Missouri",1049,1,0,2.112019335,0.10287435,-1.112019335,-0.10287435,-0.001060076,-9.8069E-05
53061,"Snohomish, Washington",33296,16,2,51.13323036,11.10473015,-35.13323036,-9.104730147,-0.001055179,-0.000273448
24037,"St. Mary's, Maryland",5334,3,0,8.625986192,1.564807308,-5.625986192,-1.564807308,-0.001054741,-0.000293365
8069,"Larimer, Colorado",22479,11,2,34.68945452,7.414245012,-23.68945452,-5.414245012,-0.001053848,-0.000240858
45057,"Lancaster, South Carolina",3166,2,2,5.3302382,0.825140877,-3.3302382,1.174859123,-0.001051876,0.000371086
47183,"Weakley, Tennessee",3156,2,0,5.31503641,0.821729132,-3.31503641,-0.821729132,-0.001050392,-0.00026037
21137,"Lincoln, Kentucky",1024,1,0,2.074014861,0.094344986,-1.074014861,-0.094344986,-0.001048843,-9.21338E-05
22029,"Concordia, Louisiana",1023,1,1,2.072494682,0.094003811,-1.072494682,0.905996189,-0.001048382,0.000885627
41065,"Wasco, Oregon",1022,1,0,2.070974503,0.093662637,-1.070974503,-0.093662637,-0.00104792,-9.16464E-05
8077,"Mesa, Colorado",7372,4,0,11.72411092,2.260121046,-7.724110919,-2.260121046,-0.001047763,-0.000306582
41071,"Yamhill, Oregon",5254,3,1,8.504371875,1.537513343,-5.504371875,-0.537513343,-0.001047654,-0.000102306
20099,"Labette, Kansas",1018,1,0,2.064893787,0.092297938,-1.064893787,-0.092297938,-0.001046065,-9.0666E-05
26159,"Van Buren, Michigan",3127,2,1,5.27095122,0.81183507,-3.27095122,0.18816493,-0.001046035,6.01743E-05
54059,"Mingo, West Virginia",1016,1,0,2.061853429,0.091615589,-1.061853429,-0.091615589,-0.001045131,-9.01728E-05
4003,"Cochise, Arizona",7331,4,0,11.66178358,2.246132889,-7.661783581,-2.246132889,-0.001045121,-0.000306388
2020,"Anchorage, Alaska",17850,9,8,27.6525461,5.834948008,-18.6525461,2.165051992,-0.001044961,0.000121291
55093,"Pierce, Wisconsin",3117,2,0,5.255749431,0.808423324,-3.255749431,-0.808423324,-0.001044514,-0.000259359
48355,"Nueces, Texas",17791,9,1,27.56285554,5.814818709,-18.56285554,-4.814818709,-0.001043385,-0.000270632
55071,"Manitowoc, Wisconsin",3095,2,0,5.222305493,0.800917484,-3.222305493,-0.800917484,-0.001041133,-0.000258778
53057,"Skagit, Washington",5164,3,0,8.367555768,1.506807634,-5.367555768,-1.506807634,-0.001039418,-0.000291791
17179,"Tazewell, Illinois",5146,3,3,8.340192547,1.500666492,-5.340192547,1.499333508,-0.001037737,0.000291359
1019,"Cherokee, Alabama",996,1,0,2.03144985,0.084792098,-1.03144985,-0.084792098,-0.001035592,-8.51326E-05
21133,"Letcher, Kentucky",993,1,0,2.026889313,0.083768575,-1.026889313,-0.083768575,-0.001034128,-8.43591E-05
37009,"Ashe, North Carolina",992,1,1,2.025369134,0.0834274,-1.025369134,0.9165726,-0.001033638,0.000923964
21115,"Johnson, Kentucky",992,1,0,2.025369134,0.0834274,-1.025369134,-0.0834274,-0.001033638,-8.41002E-05
51121,"Montgomery, Virginia",17362,9,2,26.91069876,5.668454826,-17.91069876,-3.668454826,-0.001031603,-0.000211292
17109,"McDonough, Illinois",5079,3,0,8.238340556,1.477807797,-5.238340556,-1.477807797,-0.001031372,-0.000290964
37011,"Avery, North Carolina",985,1,1,2.014727881,0.081039178,-1.014727881,0.918960822,-0.001030181,0.000932955
48415,"Scurry, Texas",985,1,0,2.014727881,0.081039178,-1.014727881,-0.081039178,-0.001030181,-8.22733E-05
41003,"Benton, Oregon",11177,6,0,17.50839187,3.558290218,-11.50839187,-3.558290218,-0.001029649,-0.000318358
37133,"Onslow, North Carolina",27405,14,1,42.17785609,9.094870858,-28.17785609,-8.094870858,-0.001028201,-0.000295379
26091,"Lenawee, Michigan",5032,3,0,8.166892145,1.461772593,-5.166892145,-1.461772593,-0.001026807,-0.000290495
47109,"McNairy, Tennessee",977,1,1,2.002566449,0.078309782,-1.002566449,0.921690218,-0.001026168,0.000943388
42081,"Lycoming, Pennsylvania",7046,4,1,11.22853258,2.148898142,-7.228532577,-1.148898142,-0.001025906,-0.000163057
55069,"Lincoln, Wisconsin",975,1,1,1.999526091,0.077627433,-0.999526091,0.922372567,-0.001025155,0.000946023
54053,"Mason, West Virginia",975,1,0,1.999526091,0.077627433,-0.999526091,-0.077627433,-0.001025155,-7.96179E-05
48115,"Dawson, Texas",971,1,0,1.993445376,0.076262735,-0.993445376,-0.076262735,-0.001023116,-7.85404E-05
17115,"Macon, Illinois",4970,3,1,8.072641049,1.44061977,-5.072641049,-0.44061977,-0.001020652,-8.86559E-05
17033,"Crawford, Illinois",964,1,2,1.982804123,0.073874513,-0.982804123,1.926125487,-0.001019506,0.001998055
48165,"Gaines, Texas",964,1,0,1.982804123,0.073874513,-0.982804123,-0.073874513,-0.001019506,-7.66333E-05
36001,"Albany, New York",20792,11,6,32.1249126,6.838683542,-21.1249126,-0.838683542,-0.001016012,-4.03368E-05
5085,"Lonoke, Arkansas",2931,2,0,4.972996143,0.744964858,-2.972996143,-0.744964858,-0.001014328,-0.000254167
37185,"Warren, North Carolina",954,1,0,1.967602333,0.070462767,-0.967602333,-0.070462767,-0.001014258,-7.38603E-05
6025,"Imperial, California",10810,6,0,16.95048619,3.433079158,-10.95048619,-3.433079158,-0.001012996,-0.000317584
36037,"Genesee, New York",2916,2,0,4.950193459,0.739847239,-2.950193459,-0.739847239,-0.001011726,-0.00025372
48251,"Johnson, Texas",6842,4,1,10.91841607,2.079298533,-6.918416068,-1.079298533,-0.001011169,-0.000157746
27021,"Cass, Minnesota",942,1,0,1.949360186,0.066368672,-0.949360186,-0.066368672,-0.001007813,-7.04551E-05
47057,"Grainger, Tennessee",942,1,0,1.949360186,0.066368672,-0.949360186,-0.066368672,-0.001007813,-7.04551E-05
21195,"Pike, Kentucky",2888,2,0,4.907628448,0.730294352,-2.907628448,-0.730294352,-0.001006797,-0.000252872
19011,"Benton, Iowa",940,1,0,1.946319828,0.065686323,-0.946319828,-0.065686323,-0.001006723,-6.98791E-05
34033,"Salem, New Jersey",2885,2,0,4.903067911,0.729270828,-2.903067911,-0.729270828,-0.001006263,-0.00025278
36045,"Jefferson, New York",8657,5,0,13.67754089,2.698530346,-8.677540887,-2.698530346,-0.001002373,-0.000311717
55141,"Wood, Wisconsin",2846,2,0,4.843780932,0.715965021,-2.843780932,-0.715965021,-0.00099922,-0.000251569
45081,"Saluda, South Carolina",926,1,0,1.925037322,0.06090988,-0.925037322,-0.06090988,-0.00099896,-6.57774E-05
48177,"Gonzales, Texas",923,1,0,1.920476785,0.059886356,-0.920476785,-0.059886356,-0.000997266,-6.48823E-05
39173,"Wood, Ohio",10477,6,2,16.4442666,3.319468032,-10.4442666,-1.319468032,-0.000996876,-0.000125939
5057,"Hempstead, Arkansas",920,1,0,1.915916248,0.058862832,-0.915916248,-0.058862832,-0.000995561,-6.39813E-05
48041,"Brazos, Texas",33264,18,1,51.08458463,11.09381256,-33.08458463,-10.09381256,-0.000994606,-0.000303446
39167,"Washington, Ohio",2821,2,1,4.805776457,0.707435657,-2.805776457,0.292564343,-0.000994603,0.000103709
36065,"Oneida, New York",12333,7,2,19.26571876,3.952688001,-12.26571876,-1.952688001,-0.000994545,-0.00015833
6087,"Santa Cruz, California",19914,11,1,30.79019548,6.539132284,-19.79019548,-5.539132284,-0.000993783,-0.000278153
41047,"Marion, Oregon",16050,9,5,24.91622396,5.220833813,-15.91622396,-0.220833813,-0.000991665,-1.37591E-05
40145,"Wagoner, Oklahoma",2801,2,0,4.775372878,0.700612166,-2.775372878,-0.700612166,-0.000990851,-0.000250129
6107,"Tulare, California",25416,14,2,39.15422013,8.416274673,-25.15422013,-6.416274673,-0.0009897,-0.00025245
54061,"Monongalia, West Virginia",13979,8,2,21.76793333,4.514261315,-13.76793333,-2.514261315,-0.000984901,-0.00017986
35013,"Dona Ana, New Mexico",13972,8,1,21.75729208,4.511873093,-13.75729208,-3.511873093,-0.000984633,-0.000251351
42063,"Indiana, Pennsylvania",8337,5,2,13.19108362,2.589354489,-8.191083618,-0.589354489,-0.000982498,-7.06914E-05
6053,"Monterey, California",25051,14,2,38.59935481,8.291745961,-24.59935481,-6.291745961,-0.000981971,-0.000251157
37163,"Sampson, North Carolina",2753,2,2,4.702404288,0.684235787,-2.702404288,1.315764213,-0.000981622,0.000477938
44007,"Providence, Rhode Island",37988,21,1,58.26591006,12.70552115,-37.26591006,-11.70552115,-0.000980992,-0.000308137
18109,"Morgan, Indiana",2749,2,0,4.696323572,0.682871089,-2.696323572,-0.682871089,-0.000980838,-0.000248407
48225,"Houston, Texas",894,1,0,1.876391595,0.049992294,-0.876391595,-0.049992294,-0.000980304,-5.59198E-05
20169,"Saline, Kansas",2731,2,0,4.668960351,0.676729947,-2.668960351,-0.676729947,-0.000977283,-0.000247796
26029,"Charlevoix, Michigan",887,1,0,1.865750343,0.047604072,-0.865750343,-0.047604072,-0.000976043,-5.36686E-05
37061,"Duplin, North Carolina",2723,2,0,4.656798919,0.674000551,-2.656798919,-0.674000551,-0.000975688,-0.000247521
22041,"Franklin, Louisiana",885,1,0,1.862709985,0.046921723,-0.862709985,-0.046921723,-0.000974814,-5.30189E-05
51139,"Page, Virginia",883,1,0,1.859669627,0.046239374,-0.859669627,-0.046239374,-0.000973578,-5.23662E-05
47147,"Robertson, Tennessee",2695,2,0,4.614233908,0.664447663,-2.614233908,-0.664447663,-0.000970031,-0.000246548
49041,"Sevier, Utah",877,1,1,1.850548553,0.044192327,-0.850548553,0.955807673,-0.000969839,0.001089861
21047,"Christian, Kentucky",6323,4,2,10.12944319,1.90222894,-6.129443187,0.09777106,-0.000969388,1.54628E-05
48325,"Medina, Texas",2687,2,0,4.602072476,0.661718267,-2.602072476,-0.661718267,-0.000968393,-0.000246267
6099,"Stanislaus, California",27800,16,4,42.77832678,9.229634806,-26.77832678,-5.229634806,-0.000963249,-0.000188116
48073,"Cherokee, Texas",2662,2,0,4.564068002,0.653188903,-2.564068002,-0.653188903,-0.000963211,-0.000245375
5047,"Franklin, Arkansas",864,1,0,1.830786227,0.039757057,-0.830786227,-0.039757057,-0.000961558,-4.60151E-05
47019,"Carter, Tennessee",2652,2,0,4.548866213,0.649777157,-2.548866213,-0.649777157,-0.000961111,-0.000245014
18163,"Vanderburgh, Indiana",9752,6,1,15.34213685,3.072116481,-9.342136851,-2.072116481,-0.000957971,-0.000212481
34011,"Cumberland, New Jersey",7951,5,3,12.60429454,2.457661112,-7.604294539,0.542338888,-0.000956395,6.82101E-05
13001,"Appling, Georgia",855,1,0,1.817104616,0.036686486,-0.817104616,-0.036686486,-0.000955678,-4.29082E-05
1095,"Marshall, Alabama",4394,3,0,7.197017967,1.244103228,-4.197017967,-1.244103228,-0.00095517,-0.000283137
36007,"Broome, New York",13191,8,3,20.57003231,4.245415767,-12.57003231,-1.245415767,-0.000952925,-9.44141E-05
47181,"Wayne, Tennessee",844,1,0,1.800382647,0.032933566,-0.800382647,-0.032933566,-0.000948321,-3.90208E-05
48497,"Wise, Texas",2589,2,0,4.453094938,0.628283161,-2.453094938,-0.628283161,-0.000947507,-0.000242674
28041,"Greene, Mississippi",842,1,0,1.797342289,0.032251217,-0.797342289,-0.032251217,-0.000946962,-3.83031E-05
18059,"Hancock, Indiana",2581,2,2,4.440933506,0.625553764,-2.440933506,1.374446236,-0.000945732,0.000532525
6033,"Lake, California",2574,2,0,4.430292254,0.623165542,-2.430292254,-0.623165542,-0.000944169,-0.0002421
37039,"Cherokee, North Carolina",837,1,0,1.789741395,0.030545344,-0.789741395,-0.030545344,-0.000943538,-3.64938E-05
51183,"Sussex, Virginia",837,1,0,1.789741395,0.030545344,-0.789741395,-0.030545344,-0.000943538,-3.64938E-05
19047,"Crawford, Iowa",834,1,0,1.785180858,0.029521821,-0.785180858,-0.029521821,-0.000941464,-3.53979E-05
48209,"Hays, Texas",14602,9,1,22.71500482,4.726813061,-13.71500482,-3.726813061,-0.000939255,-0.000255226
42005,"Armstrong, Pennsylvania",2548,2,0,4.390767601,0.614295004,-2.390767601,-0.614295004,-0.000938292,-0.000241089
26109,"Menominee, Michigan",828,1,0,1.776059784,0.027474773,-0.776059784,-0.027474773,-0.00093727,-3.31821E-05
28141,"Tishomingo, Mississippi",823,1,0,1.768458889,0.025768901,-0.768458889,-0.025768901,-0.000933729,-3.13109E-05
13237,"Putnam, Georgia",820,1,0,1.763898352,0.024745377,-0.763898352,-0.024745377,-0.000931583,-3.01773E-05
19083,"Hardin, Iowa",820,1,0,1.763898352,0.024745377,-0.763898352,-0.024745377,-0.000931583,-3.01773E-05
12017,"Citrus, Florida",4197,3,0,6.897542711,1.176891841,-3.897542711,-1.176891841,-0.00092865,-0.000280413
38015,"Burleigh, North Dakota",4196,3,1,6.896022532,1.176550667,-3.896022532,-0.176550667,-0.000928509,-4.20759E-05
29217,"Vernon, Missouri",812,1,0,1.75173692,0.022015981,-0.75173692,-0.022015981,-0.000925784,-2.71133E-05
5133,"Sevier, Arkansas",809,1,0,1.747176384,0.020992457,-0.747176384,-0.020992457,-0.00092358,-2.59486E-05
55049,"Iowa, Wisconsin",807,1,0,1.744136026,0.020310108,-0.744136026,-0.020310108,-0.000922102,-2.51674E-05
10005,"Sussex, Delaware",7479,5,1,11.88677007,2.296626723,-6.886770068,-1.296626723,-0.000920814,-0.000173369
34017,"Hudson, New Jersey",32420,20,3,49.80155359,10.80586124,-29.80155359,-7.805861239,-0.000919234,-0.000240773
28021,"Claiborne, Mississippi",803,1,0,1.73805531,0.01894541,-0.73805531,-0.01894541,-0.000919122,-2.35933E-05
51135,"Nottoway, Virginia",803,1,0,1.73805531,0.01894541,-0.73805531,-0.01894541,-0.000919122,-2.35933E-05
47159,"Smith, Tennessee",799,1,0,1.731974594,0.017580711,-0.731974594,-0.017580711,-0.000916113,-2.20034E-05
36015,"Chemung, New York",4096,3,0,6.744004636,1.142433211,-3.744004636,-1.142433211,-0.000914064,-0.000278914
21199,"Pulaski, Kentucky",2446,2,0,4.235709346,0.5794952,-2.235709346,-0.5794952,-0.000914027,-0.000236915
54043,"Lincoln, West Virginia",796,1,0,1.727414057,0.016557188,-0.727414057,-0.016557188,-0.000913837,-2.08005E-05
42101,"Philadelphia, Pennsylvania",96408,59,62,147.0747651,32.63693851,-88.07476509,29.36306149,-0.000913563,0.000304571
13011,"Banks, Georgia",795,1,0,1.725893878,0.016216013,-0.725893878,-0.016216013,-0.000913074,-2.03975E-05
29083,"Henry, Missouri",794,1,0,1.724373699,0.015874839,-0.724373699,-0.015874839,-0.000912309,-1.99935E-05
8123,"Weld, Colorado",13921,9,2,21.67976295,4.494473191,-12.67976295,-2.494473191,-0.000910837,-0.000179188
1013,"Butler, Alabama",792,1,0,1.721333341,0.01519249,-0.721333341,-0.01519249,-0.000910774,-1.91824E-05
17195,"Whiteside, Illinois",2427,2,1,4.206825946,0.573012883,-2.206825946,0.426987117,-0.000909281,0.000175932
6063,"Plumas, California",789,1,0,1.716772804,0.014168966,-0.716772804,-0.014168966,-0.000908457,-1.79581E-05
21017,"Bourbon, Kentucky",789,1,0,1.716772804,0.014168966,-0.716772804,-0.014168966,-0.000908457,-1.79581E-05
13183,"Long, Georgia",784,1,0,1.709171909,0.012463093,-0.709171909,-0.012463093,-0.000904556,-1.58968E-05
44005,"Newport, Rhode Island",4030,3,1,6.643672824,1.119915691,-3.643672824,-0.119915691,-0.000904137,-2.97558E-05
47041,"DeKalb, Tennessee",783,1,0,1.707651731,0.012121919,-0.707651731,-0.012121919,-0.00090377,-1.54814E-05
39143,"Sandusky, Ohio",2396,2,0,4.159700398,0.562436472,-2.159700398,-0.562436472,-0.000901377,-0.00023474
19019,"Buchanan, Iowa",779,1,0,1.701571015,0.01075722,-0.701571015,-0.01075722,-0.000900605,-1.3809E-05
48141,"El Paso, Texas",49172,31,7,75.26759158,16.52121734,-44.26759158,-9.521217345,-0.00090026,-0.000193631
8037,"Eagle, Colorado",2391,2,0,4.152099503,0.560730599,-2.152099503,-0.560730599,-0.000900083,-0.000234517
26145,"Saginaw, Michigan",10454,7,4,16.40930248,3.311621017,-9.409302484,0.688378983,-0.000900067,6.58484E-05
5125,"Saline, Arkansas",3998,3,0,6.595027097,1.108998105,-3.595027097,-1.108998105,-0.000899206,-0.000277388
49045,"Tooele, Utah",2387,2,0,4.146018787,0.559365901,-2.146018787,-0.559365901,-0.000899044,-0.000234338
12027,"DeSoto, Florida",2385,2,0,4.14297843,0.558683552,-2.14297843,-0.558683552,-0.000898523,-0.000234249
26081,"Kent, Michigan",31207,20,5,47.95757651,10.39201651,-27.95757651,-5.392016507,-0.000895875,-0.000172782
17007,"Boone, Illinois",2371,2,0,4.121695924,0.553907108,-2.121695924,-0.553907108,-0.000894853,-0.000233618
39125,"Paulding, Ohio",771,1,0,1.689409583,0.008027824,-0.689409583,-0.008027824,-0.000894176,-1.04122E-05
5045,"Faulkner, Arkansas",8736,6,3,13.79763502,2.725483135,-7.797635025,0.274516865,-0.000892586,3.14236E-05
40131,"Rogers, Oklahoma",3952,3,0,6.525098865,1.093304076,-3.525098865,-1.093304076,-0.000891978,-0.000276646
20133,"Neosho, Kansas",766,1,0,1.681808688,0.006321951,-0.681808688,-0.006321951,-0.00089009,-8.2532E-06
4015,"Mohave, Arizona",7113,5,0,11.33038457,2.171756837,-6.330384567,-2.171756837,-0.000889974,-0.000305322
19183,"Washington, Iowa",764,1,0,1.67876833,0.005639602,-0.67876833,-0.005639602,-0.00088844,-7.38168E-06
51191,"Washington, Virginia",2345,2,0,4.082171271,0.54503657,-2.082171271,-0.54503657,-0.00088792,-0.000232425
13103,"Effingham, Georgia",2341,2,0,4.076090555,0.543671872,-2.076090555,-0.543671872,-0.000886839,-0.000232239
13111,"Fannin, Georgia",761,1,0,1.674207793,0.004616078,-0.674207793,-0.004616078,-0.00088595,-6.06581E-06
17181,"Union, Illinois",761,1,0,1.674207793,0.004616078,-0.674207793,-0.004616078,-0.00088595,-6.06581E-06
5067,"Jackson, Arkansas",760,1,0,1.672687614,0.004274904,-0.672687614,-0.004274904,-0.000885115,-5.62487E-06
4017,"Navajo, Arizona",5470,4,1,8.832730531,1.611207047,-4.832730531,-0.611207047,-0.000883497,-0.000111738
26129,"Ogemaw, Michigan",758,1,0,1.669647256,0.003592555,-0.669647256,-0.003592555,-0.00088344,-4.73952E-06
1057,"Fayette, Alabama",756,1,0,1.666606898,0.002910206,-0.666606898,-0.002910206,-0.000881755,-3.84948E-06
21113,"Jessamine, Kentucky",2311,2,1,4.030485186,0.533436635,-2.030485186,0.466563365,-0.000878618,0.000201888
42025,"Carbon, Pennsylvania",2306,2,0,4.022884291,0.531730762,-2.022884291,-0.531730762,-0.000877226,-0.000230586
21151,"Madison, Kentucky",6956,5,1,11.09171647,2.118192432,-6.09171647,-1.118192432,-0.00087575,-0.000160752
54069,"Ohio, West Virginia",2300,2,0,4.013763218,0.529683715,-2.013763218,-0.529683715,-0.000875549,-0.000230297
48353,"Nolan, Texas",748,1,0,1.654445467,0.000180809,-0.654445467,-0.000180809,-0.000874927,-2.41723E-07
31109,"Lancaster, Nebraska",22438,15,1,34.62712718,7.400256855,-19.62712718,-6.400256855,-0.000874727,-0.000285242
17119,"Madison, Illinois",13112,9,3,20.44993817,4.218462978,-11.44993817,-1.218462978,-0.000873241,-9.29273E-05
20037,"Crawford, Kansas",3813,3,0,6.313793989,1.045880813,-3.313793989,-1.045880813,-0.000869078,-0.000274293
13229,"Pierce, Georgia",741,1,0,1.643804214,-0.002207413,-0.643804214,0.002207413,-0.000868832,2.97896E-06
25013,"Hampden, Massachusetts",25302,17,0,38.98091973,8.377380774,-21.98091973,-8.377380774,-0.000868742,-0.000331096
5053,"Grant, Arkansas",739,1,0,1.640763856,-0.002889762,-0.640763856,0.002889762,-0.000867069,3.91037E-06
26139,"Ottawa, Michigan",15976,11,2,24.80373072,5.195586896,-13.80373072,-3.195586896,-0.000864029,-0.000200024
55127,"Walworth, Wisconsin",6818,5,2,10.88193177,2.071110344,-5.881931773,-0.071110344,-0.000862706,-1.04298E-05
25005,"Bristol, Massachusetts",26577,18,1,40.91914791,8.812378328,-22.91914791,-7.812378328,-0.000862368,-0.000293953
25027,"Worcester, Massachusetts",40213,27,9,61.64830825,13.46463453,-34.64830825,-4.464634528,-0.00086162,-0.000111025
31019,"Buffalo, Nebraska",3761,3,0,6.234744683,1.028139736,-3.234744683,-1.028139736,-0.000860076,-0.000273369
28007,"Attala, Mississippi",731,1,0,1.628602424,-0.005619158,-0.628602424,0.005619158,-0.000859921,7.68695E-06
55065,"Lafayette, Wisconsin",731,1,0,1.628602424,-0.005619158,-0.628602424,0.005619158,-0.000859921,7.68695E-06
39075,"Holmes, Ohio",2241,2,0,3.924072659,0.509554416,-1.924072659,-0.509554416,-0.000858578,-0.000227378
12131,"Walton, Florida",2237,2,1,3.917991943,0.508189718,-1.917991943,0.491810282,-0.000857395,0.000219853
55103,"Richland, Wisconsin",728,1,0,1.624041888,-0.006642682,-0.624041888,0.006642682,-0.0008572,9.12456E-06
29229,"Wright, Missouri",727,1,0,1.622521709,-0.006983856,-0.622521709,0.006983856,-0.000856288,9.6064E-06
28017,"Chickasaw, Mississippi",726,1,0,1.62100153,-0.007325031,-0.62100153,0.007325031,-0.000855374,1.00896E-05
47179,"Washington, Tennessee",6732,5,3,10.75119638,2.041769332,-5.751196383,0.958230668,-0.000854307,0.00014234
29143,"New Madrid, Missouri",724,1,0,1.617961172,-0.00800738,-0.617961172,0.00800738,-0.000853538,1.10599E-05
17161,"Rock Island, Illinois",6702,5,2,10.70559101,2.031534095,-5.705591014,-0.031534095,-0.000851327,-4.70518E-06
5093,"Mississippi, Arkansas",2214,2,0,3.883027827,0.500342703,-1.883027827,-0.500342703,-0.000850509,-0.00022599
6089,"Shasta, California",8170,6,1,12.93721373,2.532378339,-6.937213732,-1.532378339,-0.000849108,-0.000187562
56025,"Natrona, Wyoming",3684,3,1,6.117690903,1.001869296,-3.117690903,-0.001869296,-0.000846279,-5.07409E-07
13231,"Pike, Georgia",711,1,0,1.598198845,-0.012442649,-0.598198845,0.012442649,-0.000841349,1.75002E-05
19097,"Jackson, Iowa",710,1,0,1.596678666,-0.012783824,-0.596678666,0.012783824,-0.000840392,1.80054E-05
8041,"El Paso, Colorado",38883,27,13,59.62647023,13.01087237,-32.62647023,-0.010872373,-0.000839093,-2.79618E-07
1125,"Tuscaloosa, Alabama",19745,14,3,30.53328523,6.481473785,-16.53328523,-3.481473785,-0.00083734,-0.000176322
17201,"Winnebago, Illinois",12421,9,4,19.3994945,3.982711362,-10.3994945,0.017288638,-0.000837251,1.39189E-06
53073,"Whatcom, Washington",15311,11,1,23.79281171,4.968705819,-12.79281171,-3.968705819,-0.000835531,-0.000259206
48161,"Freestone, Texas",703,1,0,1.586037413,-0.015172046,-0.586037413,0.015172046,-0.000833624,2.15819E-05
41043,"Linn, Oregon",5072,4,1,8.227699304,1.475419575,-4.227699304,-0.475419575,-0.000833537,-9.37341E-05
19027,"Carroll, Iowa",699,1,1,1.579956698,-0.016536744,-0.579956698,1.016536744,-0.000829695,0.001454273
21161,"Mason, Kentucky",699,1,1,1.579956698,-0.016536744,-0.579956698,1.016536744,-0.000829695,0.001454273
26121,"Muskegon, Michigan",7935,6,2,12.57997168,2.452202319,-6.579971675,-0.452202319,-0.000829234,-5.69883E-05
26161,"Washtenaw, Michigan",32510,23,6,49.9383697,10.83656695,-26.9383697,-4.836566949,-0.000828618,-0.000148772
1071,"Jackson, Alabama",2140,2,0,3.770534584,0.475095787,-1.770534584,-0.475095787,-0.000827353,-0.000222007
6007,"Butte, California",18003,13,2,27.88513348,5.887147714,-14.88513348,-3.887147714,-0.000826814,-0.000215917
