id,name,lat,long
30067,"Park County, Montana",45.38453789,-110.4751431
30075,"Powder River County, Montana",45.36876333,-105.5681863
41065,"Wasco County, Oregon",45.36808871,-121.2082981
55075,"Marinette County, Wisconsin",45.35857454,-88.00420908
30057,"Madison County, Montana",45.34959436,-111.9339785
46037,"Day County, South Dakota",45.34946657,-97.55517743
26141,"Presque Isle County, Michigan",45.33730567,-83.81686717
26029,"Charlevoix County, Michigan",45.33385014,-85.14502186
55069,"Lincoln County, Wisconsin",45.3280732,-89.6982616
30009,"Carbon County, Montana",45.3251308,-109.0387366
41061,"Union County, Oregon",45.31806271,-117.9618891
30001,"Beaverhead County, Montana",45.30460013,-113.0206149
41005,"Clackamas County, Oregon",45.3034022,-122.3942632
55067,"Langlade County, Wisconsin",45.28284073,-89.01451591
27151,"Swift County, Minnesota",45.27955243,-95.66369857
41071,"Yamhill County, Oregon",45.2256007,-123.1981477
27003,"Anoka County, Minnesota",45.22126358,-93.2655415
55119,"Taylor County, Wisconsin",45.209449,-90.46115988
27171,"Wright County, Minnesota",45.17912171,-93.92474658
46041,"Dewey County, South Dakota",45.15744056,-101.002376
46051,"Grant County, South Dakota",45.14700178,-96.72646689
27093,"Meeker County, Minnesota",45.14507171,-94.51758757
46107,"Potter County, South Dakota",45.14267275,-99.876387
27067,"Kandiyohi County, Minnesota",45.136025,-95.012039
23019,"Penobscot County, Maine",45.1350143,-68.79929344
55029,"Door County, Wisconsin",45.05853073,-87.21646055
55017,"Chippewa County, Wisconsin",45.0572518,-91.2656087
46049,"Faulk County, South Dakota",45.05634467,-99.14529517
16059,"Lemhi County, Idaho",45.0529276,-113.8422193
46115,"Spink County, South Dakota",45.04220464,-98.349275
27073,"Lac qui Parle County, Minnesota",45.0282686,-96.199767
27023,"Chippewa County, Minnesota",45.026903,-95.5968934
55109,"St. Croix County, Wisconsin",45.02409642,-92.43588033
27163,"Washington County, Minnesota",45.0147455,-92.90535561
46137,"Ziebach County, South Dakota",45.01151933,-101.5814943
26009,"Antrim County, Michigan",45.00950922,-85.23028867
26137,"Otsego County, Michigan",45.00440533,-84.61844433
26119,"Montmorency County, Michigan",45.00108867,-84.13810933
23029,"Washington County, Maine",45.00015516,-67.47782581
26007,"Alpena County, Michigan",44.9961038,-83.6140422
46029,"Codington County, South Dakota",44.99494557,-97.21017314
27123,"Ramsey County, Minnesota",44.99433205,-93.10924941
55083,"Oconto County, Wisconsin",44.98797473,-88.24910173
55033,"Dunn County, Wisconsin",44.98614142,-91.92164675
27053,"Hennepin County, Minnesota",44.98599693,-93.41744134
23025,"Somerset County, Maine",44.97159454,-69.69279454
26089,"Leelanau County, Michigan",44.95425678,-85.78305967
41047,"Marion County, Oregon",44.95039824,-122.7595394
41053,"Polk County, Oregon",44.92615414,-123.3239027
55073,"Marathon County, Wisconsin",44.887431,-89.71302158
55078,"Menominee County, Wisconsin",44.877695,-88.5968425
50011,"Franklin County, Vermont",44.86184144,-72.90003944
46025,"Clark County, South Dakota",44.84492986,-97.75216457
27085,"McLeod County, Minnesota",44.844778,-94.18504875
50013,"Grand Isle County, Vermont",44.822195,-73.3030106
23007,"Franklin County, Maine",44.8182787,-70.272821
27019,"Carver County, Minnesota",44.81204461,-93.77541233
50019,"Orleans County, Vermont",44.80805922,-72.24391552
55115,"Shawano County, Wisconsin",44.80336993,-88.7321244
55019,"Clark County, Wisconsin",44.78887086,-90.57220143
16003,"Adams County, Idaho",44.7888008,-116.4388196
41069,"Wheeler County, Oregon",44.78445,-120.0198687
56033,"Sheridan County, Wyoming",44.77227142,-106.8278288
46119,"Sully County, South Dakota",44.762747,-100.0692245
36019,"Clinton County, New York",44.75083144,-73.68266804
55035,"Eau Claire County, Wisconsin",44.74869329,-91.316119
27037,"Dakota County, Minnesota",44.74531755,-93.11912095
46019,"Butte County, South Dakota",44.7414852,-103.5939502
36033,"Franklin County, New York",44.72434577,-74.35464095
26055,"Grand Traverse County, Michigan",44.7232075,-85.55631167
26039,"Crawford County, Michigan",44.72050367,-84.64040867
55093,"Pierce County, Wisconsin",44.71555773,-92.426205
27173,"Yellow Medicine County, Minnesota",44.71405043,-95.73071943
26079,"Kalkaska County, Michigan",44.711824,-85.19880833
50009,"Essex County, Vermont",44.71100858,-71.74317442
46039,"Deuel County, South Dakota",44.70070533,-96.61207883
27129,"Renville County, Minnesota",44.6980489,-94.9686631
16085,"Valley County, Idaho",44.6955836,-115.7287446
41001,"Baker County, Oregon",44.68571364,-117.6273726
26135,"Oscoda County, Michigan",44.68286325,-84.0740265
41041,"Lincoln County, Oregon",44.67455459,-123.9475481
26001,"Alcona County, Michigan",44.66625744,-83.52649444
27139,"Scott County, Minnesota",44.65604029,-93.484194
46057,"Hamlin County, South Dakota",44.65420367,-97.250111
26019,"Benzie County, Michigan",44.63093071,-86.04827443
50015,"Lamoille County, Vermont",44.62106821,-72.65842943
33007,"Coos County, New Hampshire",44.61316206,-71.39428056
56029,"Park County, Wyoming",44.60702014,-109.2624247
27143,"Sibley County, Minnesota",44.59216443,-94.205389
41031,"Jefferson County, Oregon",44.5756398,-121.342536
55091,"Pepin County, Wisconsin",44.56511775,-92.06462575
56011,"Crook County, Wyoming",44.55785638,-104.5224901
55061,"Kewaunee County, Wisconsin",44.54306525,-87.610211
36089,"St. Lawrence County, New York",44.53976862,-75.08510249
56003,"Big Horn County, Wyoming",44.53787033,-108.1676453
46069,"Hyde County, South Dakota",44.53676767,-99.52132733
41003,"Benton County, Oregon",44.51111488,-123.4036789
23009,"Hancock County, Maine",44.50544713,-68.43407749
46093,"Meade County, South Dakota",44.50248014,-102.8888104
55009,"Brown County, Wisconsin",44.49385321,-88.002713
41043,"Linn County, Oregon",44.492972,-122.7928365
41023,"Grant County, Oregon",44.48972892,-119.0516321
55097,"Portage County, Wisconsin",44.48959673,-89.46933264
23027,"Waldo County, Maine",44.4805786,-69.1247436
55141,"Wood County, Wisconsin",44.47145475,-89.99640969
46059,"Hand County, South Dakota",44.46643633,-99.050323
50005,"Caledonia County, Vermont",44.46604964,-72.07786677
50007,"Chittenden County, Vermont",44.4627,-73.06321064
55135,"Waupaca County, Wisconsin",44.45843425,-88.94241463
46081,"Lawrence County, South Dakota",44.45104471,-103.7503643
46117,"Stanley County, South Dakota",44.45015033,-100.7262937
16087,"Washington County, Idaho",44.443247,-116.7340757
46005,"Beadle County, South Dakota",44.4221425,-98.31915138
27083,"Lyon County, Minnesota",44.4211552,-95.8717548
27049,"Goodhue County, Minnesota",44.406926,-92.7184097
27127,"Redwood County, Minnesota",44.39846429,-95.30108136
23011,"Kennebec County, Maine",44.39157812,-69.77959429
46077,"Kingsbury County, South Dakota",44.38788575,-97.37661613
55087,"Outagamie County, Wisconsin",44.38514624,-88.44811052
27081,"Lincoln County, Minnesota",44.3748454,-96.2362374
27131,"Rice County, Minnesota",44.37275438,-93.31170363
46065,"Hughes County, South Dakota",44.36839667,-99.92946133
23017,"Oxford County, Maine",44.36722965,-70.66047232
26165,"Wexford County, Michigan",44.363721,-85.61911117
26143,"Roscommon County, Michigan",44.36136167,-84.6593835
26129,"Ogemaw County, Michigan",44.35526783,-84.09573
46011,"Brookings County, South Dakota",44.349181,-96.75781975
26101,"Manistee County, Michigan",44.3481616,-86.1149178
56005,"Campbell County, Wyoming",44.34373614,-105.5246603
27079,"Le Sueur County, Minnesota",44.33840789,-93.71067889
55011,"Buffalo County, Wisconsin",44.33793283,-91.775123
26069,"Iosco County, Michigan",44.33257988,-83.66659325
55053,"Jackson County, Wisconsin",44.32309971,-90.90720543
26113,"Missaukee County, Michigan",44.30510175,-85.059319
27103,"Nicollet County, Minnesota",44.2910624,-94.1838752
55121,"Trempealeau County, Wisconsin",44.27852608,-91.36002625
16037,"Custer County, Idaho",44.2685142,-114.288956
27157,"Wabasha County, Minnesota",44.26535367,-92.27134656
46055,"Haakon County, South Dakota",44.26250967,-101.5616927
50023,"Washington County, Vermont",44.2458929,-72.5928259
27015,"Brown County, Minnesota",44.24345629,-94.70621071
16033,"Clark County, Idaho",44.2246085,-112.2630675
41013,"Crook County, Oregon",44.15331675,-120.4523868
23001,"Androscoggin County, Maine",44.15035288,-70.23192864
36031,"Essex County, New York",44.133381,-73.66749981
55137,"Waushara County, Wisconsin",44.12725156,-89.23239044
16043,"Fremont County, Idaho",44.12596089,-111.5712326
55071,"Manitowoc County, Wisconsin",44.12177335,-87.774454
55015,"Calumet County, Wisconsin",44.10299322,-88.18109556
23013,"Knox County, Maine",44.09197241,-69.12563836
46073,"Jerauld County, South Dakota",44.08628467,-98.50418633
55139,"Winnebago County, Wisconsin",44.07520731,-88.66209644
26011,"Arenac County, Michigan",44.0673155,-83.8263195
46017,"Buffalo County, South Dakota",44.064873,-99.251509
50001,"Addison County, Vermont",44.04627311,-73.13315078
27013,"Blue Earth County, Minnesota",44.036686,-94.027806
27039,"Dodge County, Minnesota",44.03660667,-92.85631517
46103,"Pennington County, South Dakota",44.02823313,-102.9336588
36045,"Jefferson County, New York",44.02701814,-75.94038755
16015,"Boise County, Idaho",44.02422083,-115.8751483
41017,"Deschutes County, Oregon",44.0220468,-121.1774453
27147,"Steele County, Minnesota",44.0204974,-93.2349172
46079,"Lake County, South Dakota",44.01875086,-97.08428771
46097,"Miner County, South Dakota",44.01731325,-97.642973
27109,"Olmsted County, Minnesota",44.01069436,-92.40938418
27169,"Winona County, Minnesota",44.0103784,-91.8033242
16045,"Gem County, Idaho",44.0092215,-116.4351618
46111,"Sanborn County, South Dakota",44.005714,-98.13134333
27161,"Waseca County, Minnesota",44.00129475,-93.595446
16075,"Payette County, Idaho",43.99866967,-116.821572
41039,"Lane County, Oregon",43.99851154,-123.1510478
26133,"Osceola County, Michigan",43.99587557,-85.32374114
50017,"Orange County, Vermont",43.98744773,-72.36607546
26105,"Mason County, Michigan",43.98720283,-86.215009
23015,"Lincoln County, Maine",43.9843561,-69.55013383
27165,"Watonwan County, Minnesota",43.980029,-94.63084643
27117,"Pipestone County, Minnesota",43.97999825,-96.24314613
26085,"Lake County, Michigan",43.978375,-85.81480367
56019,"Johnson County, Wyoming",43.9765755,-106.5366418
55001,"Adams County, Wisconsin",43.9746756,-89.8155436
23005,"Cumberland County, Maine",43.97369548,-70.37784917
27033,"Cottonwood County, Minnesota",43.97303983,-95.12188167
27101,"Murray County, Minnesota",43.9726575,-95.70541275
46101,"Moody County, South Dakota",43.968708,-96.68294025
26035,"Clare County, Michigan",43.960998,-84.848807
56043,"Washakie County, Wyoming",43.958396,-107.8360595
26051,"Gladwin County, Michigan",43.95554933,-84.36462533
55081,"Monroe County, Wisconsin",43.9331818,-90.567612
23023,"Sagadahoc County, Maine",43.92459,-69.8476642
46075,"Jones County, South Dakota",43.918697,-100.720228
56045,"Weston County, Wyoming",43.9158405,-104.5292555
33009,"Grafton County, New Hampshire",43.91280803,-71.90438049
55063,"La Crosse County, Wisconsin",43.905643,-91.12057233
55057,"Juneau County, Wisconsin",43.883344,-90.1237449
46085,"Lyman County, South Dakota",43.85699629,-99.79475357
26063,"Huron County, Michigan",43.85070614,-83.06856657
16065,"Madison County, Idaho",43.797793,-111.7116675
41045,"Malheur County, Oregon",43.79681362,-117.5570601
55077,"Marquette County, Wisconsin",43.78710714,-89.445438
56017,"Hot Springs County, Wyoming",43.78326433,-108.339508
55047,"Green Lake County, Wisconsin",43.77788514,-89.09376471
33003,"Carroll County, New Hampshire",43.77258587,-71.19179642
36049,"Lewis County, New York",43.76400759,-75.46691547
55039,"Fond du Lac County, Wisconsin",43.7592762,-88.528346
16023,"Butte County, Idaho",43.75749867,-113.2518453
16051,"Jefferson County, Idaho",43.75603563,-112.1236884
46015,"Brule County, South Dakota",43.7527135,-99.10557075
16081,"Teton County, Idaho",43.75159225,-111.1640968
46071,"Jackson County, South Dakota",43.7184084,-101.559192
27063,"Jackson County, Minnesota",43.7074872,-95.1970764
27091,"Martin County, Minnesota",43.7062162,-94.5785603
55117,"Sheboygan County, Wisconsin",43.70360719,-87.88296625
46033,"Custer County, South Dakota",43.7030782,-103.3135158
27047,"Freeborn County, Minnesota",43.69890186,-93.40066936
36041,"Hamilton County, New York",43.67931918,-74.44994645
27043,"Faribault County, Minnesota",43.67879273,-93.92759445
26017,"Bay County, Michigan",43.67806364,-83.95675045
46003,"Aurora County, South Dakota",43.67777867,-98.55393867
27045,"Fillmore County, Minnesota",43.6739005,-92.03994133
46061,"Hanson County, South Dakota",43.67261,-97.760245
26111,"Midland County, Michigan",43.67057973,-84.35820482
27105,"Nobles County, Minnesota",43.67055527,-95.80022655
27055,"Houston County, Minnesota",43.66780486,-91.470266
27133,"Rock County, Minnesota",43.66439363,-96.24248563
27099,"Mower County, Minnesota",43.66338029,-92.75832679
26107,"Mecosta County, Michigan",43.66074944,-85.31328022
46035,"Davison County, South Dakota",43.656958,-98.10832833
26127,"Oceana County, Michigan",43.65107825,-86.29564988
46099,"Minnehaha County, South Dakota",43.63892452,-96.75776864
46087,"McCook County, South Dakota",43.6365736,-97.3656528
16027,"Canyon County, Idaho",43.6288476,-116.7172884
